player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level
P0008634,2025-05-17,2026-09-10,1019,1512.03,89.03,232.53,13351,37,Female,Europe,Action,Easy,25.23,39,17,80,65,High
P0008635,2023-11-03,2026-09-01,1547,2012.65,78.06,190.03,44959,22,Male,North America,RPG,Medium,16.91,54,13,76,42,Medium
P0008636,2024-07-09,2026-09-04,2050,3550.6,103.92,307.49,61645,30,Male,North America,Action,Easy,27.71,84,16,98,61,High
P0008637,2025-01-21,2026-09-09,915,585.6,38.4,204.0,21095,30,Male,South America,Puzzle,Hard,5.76,22,9,72,28,Low
P0008638,2026-04-18,2026-09-06,289,384.8,79.89,34.69,2075,34,Male,Europe,RPG,Easy,15.98,5,12,63,47,Medium
P0008639,2024-02-27,2026-09-04,744,426.31,34.38,54.76,8964,30,Female,Oceania,RPG,Hard,3.44,16,6,61,20,Low
P0008640,2024-10-25,2026-09-09,1042,618.77,35.63,164.1,22988,21,Female,Europe,Sports,Easy,5.94,21,10,61,43,Low
P0008641,2024-04-27,2026-08-28,1212,1950.31,96.55,691.24,36414,36,Male,North America,Adventure,Hard,17.7,35,11,88,19,Medium
P0008642,2026-04-27,2026-08-30,171,186.48,65.43,16.23,1589,44,Female,Asia,Action,Medium,12.0,3,11,58,47,Medium
P0008643,2023-11-13,2026-09-07,2539,4218.55,99.69,475.82,28100,23,Male,Asia,Simulation,Medium,26.58,115,16,81,56,High
P0008644,2025-08-10,2026-08-28,931,1599.3,103.07,475.22,15890,13,Male,Europe,Adventure,Easy,32.64,37,19,84,26,High
P0008645,2025-06-14,2026-09-05,1156,2021.65,104.93,252.72,9331,32,Female,South America,RPG,Medium,34.98,43,20,85,40,High
P0008646,2025-01-25,2026-08-31,962,491.58,30.66,66.89,5835,25,Female,Asia,Action,Medium,5.11,15,10,78,48,Low
P0008647,2026-07-24,2026-09-06,81,109.76,81.3,21.76,1477,27,Male,Europe,Strategy,Hard,14.9,1,11,65,18,Medium
P0008648,2024-08-09,2026-09-10,338,235.87,41.87,9.23,6447,33,Female,Asia,Puzzle,Hard,2.09,1,3,63,24,Low
P0008649,2025-11-16,2026-09-08,537,617.37,68.98,58.77,13499,24,Male,Europe,Action,Medium,12.65,13,11,80,61,Medium
P0008650,2025-03-03,2026-09-05,517,128.91,14.96,47.47,9361,26,Female,South America,Action,Medium,1.99,6,8,57,49,Low
P0008651,2025-02-09,2026-08-30,726,1237.59,102.28,118.0,13121,27,Male,Europe,Puzzle,Easy,17.05,18,10,80,35,Medium
P0008652,2024-06-28,2026-08-25,465,263.42,33.99,29.84,13535,41,Female,Asia,Adventure,Medium,2.83,4,5,58,46,Low
P0008653,2024-04-12,2026-08-30,1040,1334.49,76.99,145.48,31250,28,Female,Europe,RPG,Medium,11.55,24,9,84,26,Medium
P0008654,2026-02-20,2026-08-23,126,75.94,36.16,16.11,1676,17,Male,North America,Action,Medium,2.41,1,4,49,37,Low
P0008655,2024-04-06,2026-09-01,1285,1559.35,72.81,189.87,28381,17,Female,Asia,Sports,Medium,10.92,48,9,81,63,Medium
P0008656,2024-10-02,2026-09-01,326,89.43,16.46,8.41,8523,29,Female,Europe,Adventure,Medium,1.1,4,4,53,43,Low
P0008657,2023-12-12,2026-09-08,1154,1567.52,81.5,146.64,24319,18,Male,Asia,Strategy,Medium,13.58,29,10,80,56,Medium
P0008658,2025-07-06,2026-09-05,574,446.09,46.63,31.25,14960,14,Female,Asia,Action,Medium,6.99,17,9,61,19,Low
P0008659,2025-01-01,2026-09-03,1826,2890.25,94.97,807.26,49435,34,Female,North America,Adventure,Hard,33.24,80,21,84,53,High
P0008660,2026-03-14,2026-08-26,277,281.85,61.05,53.13,3383,34,Male,North America,Simulation,Easy,11.19,7,11,62,52,Medium
P0008661,2025-08-13,2026-09-09,611,738.6,72.53,18.03,8619,25,Female,Asia,RPG,Easy,14.51,14,12,73,51,Medium
P0008662,2024-02-16,2026-09-07,2758,5462.22,118.83,259.9,47035,31,Male,Europe,Adventure,Easy,35.65,102,18,98,47,High
P0008663,2024-05-04,2026-09-10,1098,877.67,47.96,197.94,29701,30,Female,Europe,Sports,Medium,7.19,18,9,74,37,Low
P0008664,2023-10-07,2026-08-31,969,715.44,44.3,92.08,22330,33,Female,North America,Puzzle,Medium,5.17,19,7,76,24,Low
P0008665,2024-02-11,2026-09-04,145,12.95,5.36,6.7,4225,33,Prefer not to say,Europe,Action,Hard,0.09,1,1,33,19,Low
P0008666,2025-12-11,2026-09-08,534,561.68,63.11,69.52,9669,13,Female,Asia,RPG,Medium,12.62,16,12,75,41,Medium
P0008667,2025-09-11,2026-09-02,289,222.53,46.2,36.45,6975,26,Female,Oceania,Sports,Hard,4.62,7,6,49,32,Low
P0008668,2026-03-10,2026-08-06,323,594.86,110.5,184.58,5565,33,Male,Asia,RPG,Easy,31.31,18,17,73,56,High
P0008669,2025-02-27,2026-09-04,387,49.54,7.68,67.56,2346,24,Male,Asia,Strategy,Easy,0.77,7,6,51,17,Low
P0008670,2024-05-22,2026-09-08,998,827.18,49.73,104.43,26015,28,Female,Europe,Simulation,Easy,7.46,24,9,76,43,Low
P0008671,2024-03-18,2026-08-23,1174,982.44,50.21,57.23,10640,35,Male,Asia,Sports,Medium,6.69,20,8,74,54,Low
P0008672,2023-09-21,2026-08-31,1573,1706.18,65.08,58.36,40937,29,Female,South America,Strategy,Medium,9.76,20,9,87,19,Medium
P0008673,2025-08-21,2026-08-24,334,189.38,34.02,5.22,6715,42,Male,North America,RPG,Medium,3.4,1,6,66,34,Low
P0008674,2025-06-01,2026-08-30,511,153.04,17.97,25.59,6693,38,Male,Asia,Simulation,Medium,2.4,4,8,60,46,Low
P0008675,2024-12-13,2026-09-09,791,828.57,62.85,247.5,18256,27,Male,North America,Sports,Hard,9.43,21,9,64,42,Medium
P0008676,2024-04-24,2026-09-04,1499,2848.35,114.01,394.84,40609,26,Female,North America,RPG,Easy,24.7,60,13,92,76,High
P0008677,2023-10-23,2026-09-08,1981,2228.62,67.5,280.39,51630,13,Male,North America,Strategy,Medium,13.5,43,12,87,81,Medium
P0008678,2026-03-21,2026-08-27,326,591.31,108.83,67.6,5583,25,Male,North America,Action,Medium,29.02,11,16,68,30,High
P0008679,2025-08-22,2026-09-05,475,473.42,59.8,34.29,6685,16,Prefer not to say,Europe,Adventure,Medium,7.97,8,8,76,27,Low
P0008680,2025-12-24,2026-09-09,409,410.43,60.21,32.37,4136,30,Female,North America,Adventure,Medium,12.04,10,12,60,36,Medium
P0008681,2025-11-30,2026-08-12,527,807.36,91.92,100.15,8508,29,Female,North America,Sports,Medium,27.58,18,18,78,58,High
P0008682,2026-03-28,2026-08-30,227,325.1,85.93,59.05,4343,34,Male,North America,Sports,Hard,17.19,8,12,68,22,Medium
P0008683,2024-11-22,2026-09-09,358,192.31,32.23,39.49,3970,41,Male,North America,Action,Hard,2.15,7,4,57,25,Low
P0008684,2024-09-06,2026-08-29,668,561.79,50.46,33.39,13389,28,Female,Europe,RPG,Medium,5.89,11,7,73,18,Low
P0008685,2025-05-13,2026-09-06,217,177.61,49.11,15.81,2231,49,Male,South America,RPG,Hard,2.46,5,3,68,56,Low
P0008686,2024-11-30,2026-08-14,926,1580.53,102.41,101.7,8426,30,Male,Asia,RPG,Medium,20.48,37,12,82,55,Medium
P0008687,2024-08-08,2026-09-03,1937,2817.37,87.27,1600.63,52454,16,Female,North America,Strategy,Hard,29.09,86,20,88,69,High
P0008688,2024-09-10,2026-09-06,1681,3215.47,114.77,407.6,35423,23,Male,Europe,Action,Medium,30.61,60,16,89,62,High
P0008689,2023-11-10,2026-09-07,1499,1170.47,46.85,151.09,37557,25,Female,Europe,Puzzle,Easy,7.03,25,9,73,57,Low
P0008690,2026-02-26,2026-09-08,265,316.81,71.73,48.3,2966,33,Male,North America,RPG,Medium,10.76,8,9,65,43,Low
P0008691,2023-10-29,2026-09-10,2483,2411.41,58.27,1183.12,37375,19,Male,Europe,Adventure,Hard,14.57,100,15,81,30,Medium
P0008692,2026-06-01,2026-09-05,55,51.99,56.72,0.0,725,25,Male,Europe,Sports,Hard,3.78,0,4,43,10,Low
P0008693,2026-07-27,2026-09-08,108,165.96,92.2,16.54,1001,27,Non-binary,Asia,Adventure,Easy,29.2,4,19,60,25,High
P0008694,2025-01-27,2026-09-06,430,395.39,55.17,77.11,5195,24,Female,Asia,Action,Medium,4.6,7,5,67,28,Low
P0008695,2025-03-23,2026-09-02,903,1291.44,85.81,178.13,19939,35,Female,Europe,Action,Hard,18.59,34,13,73,39,Medium
P0008696,2025-01-31,2026-09-10,798,555.54,41.77,106.04,21592,34,Male,North America,Sports,Medium,5.57,16,8,70,30,Low
P0008697,2023-09-18,2026-09-04,994,636.49,38.42,72.86,22918,38,Female,North America,RPG,Medium,4.48,14,7,75,42,Low
P0008698,2025-05-28,2026-09-05,1488,2925.41,117.96,422.96,41754,25,Female,Oceania,Action,Hard,41.29,63,21,85,27,High
P0008699,2024-02-22,2026-09-04,1007,1022.61,60.93,213.17,19199,39,Female,Asia,Sports,Medium,8.12,21,8,80,45,Medium
P0008700,2024-08-19,2026-09-10,1110,1125.36,60.83,42.56,18918,16,Female,Asia,Action,Easy,10.14,19,10,75,29,Medium
P0008701,2026-06-20,2026-08-26,96,122.08,76.3,9.45,1076,16,Female,Africa,Action,Easy,15.26,1,12,61,19,Medium
P0008702,2025-05-31,2026-08-24,540,651.06,72.34,99.38,7589,17,Female,Asia,Puzzle,Medium,12.06,10,10,72,19,Medium
P0008703,2026-04-07,2026-09-05,174,262.65,90.57,4.12,2650,28,Male,North America,RPG,Medium,13.59,3,9,67,37,Medium
P0008704,2024-02-13,2026-09-09,669,371.07,33.28,91.71,4741,39,Female,Asia,Strategy,Hard,3.33,18,6,69,40,Low
P0008705,2025-07-27,2026-08-17,512,647.34,75.86,21.82,14914,23,Male,North America,Action,Hard,11.38,4,9,81,62,Medium
P0008706,2024-05-08,2026-09-05,1414,878.09,37.26,158.35,41091,24,Prefer not to say,Asia,Adventure,Easy,6.83,32,11,81,53,Medium
P0008707,2026-06-09,2026-09-04,126,136.16,64.84,15.69,2421,26,Male,Europe,Puzzle,Hard,11.89,3,11,57,24,Medium
P0008708,2025-08-29,2026-08-28,701,1163.08,99.55,146.34,8476,33,Male,North America,Strategy,Easy,23.23,19,14,78,45,High
P0008709,2024-04-12,2026-08-31,1364,1772.06,77.95,95.56,15082,24,Male,North America,RPG,Easy,15.59,32,12,78,46,Medium
P0008710,2024-01-03,2026-08-25,2110,2707.48,76.99,541.22,31764,23,Female,Europe,Sports,Medium,16.68,59,13,82,55,Medium
P0008711,2026-07-30,2026-09-05,49,36.82,45.08,0.0,959,16,Male,Asia,Action,Medium,6.01,0,8,37,28,Low
P0008712,2025-03-13,2026-08-31,922,998.22,64.96,177.93,15753,23,Female,North America,RPG,Medium,16.24,26,15,70,53,Medium
P0008713,2024-01-22,2026-09-09,1667,1212.46,43.64,245.73,20068,39,Female,North America,Action,Medium,8.73,41,12,76,23,Medium
P0008714,2025-04-12,2026-09-05,713,901.23,75.84,153.0,10013,29,Male,Europe,Action,Hard,12.64,12,10,72,19,Medium
P0008715,2025-10-07,2026-08-11,451,562.62,74.85,89.72,5923,21,Female,South America,Sports,Medium,12.48,9,10,74,51,Medium
P0008716,2024-07-08,2026-09-04,1072,1167.05,65.32,125.32,23656,39,Female,South America,Strategy,Medium,9.8,18,9,83,54,Low
P0008717,2024-04-22,2026-09-03,1079,1017.68,56.59,151.92,16223,23,Female,Asia,RPG,Hard,9.43,22,10,71,16,Low
P0008718,2023-10-28,2026-08-26,118,93.04,47.31,0.0,3215,41,Male,Europe,Strategy,Easy,0.79,0,1,42,29,Low
P0008719,2023-12-15,2026-09-08,1052,1111.96,63.42,92.17,24269,41,Female,Europe,RPG,Easy,7.4,21,7,75,52,Low
P0008720,2026-07-22,2026-09-05,43,34.36,47.95,4.91,791,29,Male,North America,Puzzle,Easy,5.59,2,7,42,15,Low
P0008721,2024-04-01,2026-08-27,1946,3308.52,102.01,749.08,35169,15,Female,North America,RPG,Easy,30.6,77,18,80,64,High
P0008722,2026-02-19,2026-08-24,312,491.04,94.43,18.61,7541,49,Female,North America,RPG,Easy,18.89,6,12,80,47,Medium
P0008723,2024-03-05,2026-08-25,825,833.39,60.61,108.62,11624,31,Male,Oceania,RPG,Medium,7.07,19,7,77,55,Low
P0008724,2024-04-08,2026-09-09,1993,2738.38,82.44,924.23,33999,25,Male,Asia,Adventure,Medium,24.73,80,18,87,38,High
P0008725,2025-12-21,2026-09-09,674,1021.67,90.95,40.72,4121,37,Female,North America,Sports,Easy,22.74,29,15,71,48,High
P0008726,2025-05-07,2026-09-03,358,361.76,60.63,68.12,4361,34,Male,Asia,Action,Easy,6.06,13,6,70,52,Low
P0008727,2024-05-16,2026-09-10,1729,3082.23,106.96,184.63,15648,40,Male,Europe,Action,Medium,24.96,62,14,87,25,High
P0008728,2024-02-10,2026-08-31,1050,1139.25,65.1,85.82,15826,22,Male,Europe,Sports,Medium,7.59,16,7,70,60,Low
P0008729,2024-01-28,2026-08-31,694,509.4,44.04,67.89,12538,31,Female,Asia,Simulation,Medium,3.67,7,5,67,39,Low
P0008730,2025-08-12,2026-08-30,718,1101.29,92.03,167.75,19461,17,Male,South America,Action,Easy,16.87,24,11,80,51,Medium
P0008731,2026-06-03,2026-09-08,151,216.58,86.06,8.8,4584,34,Female,Asia,RPG,Hard,18.65,3,13,62,51,Medium
P0008732,2023-10-07,2026-09-09,2770,5232.07,113.33,210.58,27871,28,Prefer not to say,Oceania,Sports,Hard,35.89,104,19,100,67,High
P0008733,2024-02-04,2026-09-09,1711,2383.71,83.59,386.74,12079,31,Female,North America,RPG,Medium,20.9,56,15,84,46,High
P0008734,2026-01-06,2026-08-31,303,311.89,61.76,10.35,5479,27,Female,Asia,Simulation,Medium,10.29,5,10,61,20,Medium
P0008735,2024-12-04,2026-08-29,947,959.94,60.82,165.64,6712,26,Female,Oceania,Strategy,Hard,9.12,17,9,76,66,Low
P0008736,2023-11-05,2026-09-07,1093,574.01,31.51,163.1,13185,20,Male,Europe,Sports,Medium,3.68,14,7,68,55,Low
P0008737,2025-09-10,2026-09-05,250,147.38,35.37,24.85,7275,35,Male,South America,Simulation,Medium,2.95,2,5,58,23,Low
P0008738,2024-04-25,2026-08-23,1930,3703.35,115.13,198.05,42561,41,Male,Africa,Puzzle,Easy,30.7,54,16,87,47,Medium
P0008739,2025-03-19,2026-09-09,1112,869.58,46.92,82.99,28990,23,Male,Asia,Sports,Medium,10.17,35,13,71,43,Low
P0008740,2023-10-09,2026-08-30,1927,3504.89,109.13,959.19,50216,33,Male,North America,Strategy,Medium,27.28,71,15,91,43,High
P0008741,2025-06-12,2026-08-26,460,275.0,35.87,132.19,2818,32,Female,Europe,Simulation,Hard,4.78,15,8,64,43,Low
P0008742,2026-03-05,2026-09-09,643,1157.08,107.97,177.0,3913,28,Male,Asia,Adventure,Easy,35.99,18,20,73,37,High
P0008743,2023-11-02,2026-09-02,443,316.67,42.89,0.0,4453,14,Male,Oceania,RPG,Easy,2.14,0,3,64,23,Low
P0008744,2025-08-10,2026-09-07,61,12.92,12.71,0.0,1298,16,Female,North America,Strategy,Medium,0.21,0,1,36,17,Low
P0008745,2025-11-02,2026-09-01,588,405.52,41.38,38.17,11810,21,Male,Europe,Action,Medium,8.97,13,13,79,37,Medium
P0008746,2026-01-26,2026-09-10,401,694.4,103.9,82.32,8859,13,Female,North America,Sports,Medium,24.24,10,14,78,27,Medium
P0008747,2025-06-09,2026-08-20,984,1565.87,95.48,291.41,15843,41,Male,Europe,RPG,Easy,27.05,44,17,81,55,High
P0008748,2024-03-13,2026-08-31,905,915.41,60.69,157.8,22683,31,Female,Asia,Action,Medium,6.07,22,6,75,36,Low
P0008749,2025-08-21,2026-09-04,799,951.61,71.46,887.72,19251,28,Male,Asia,RPG,Hard,16.67,30,14,80,45,Medium
P0008750,2025-11-10,2026-09-09,532,619.16,69.83,66.89,10188,13,Male,Asia,Puzzle,Hard,13.97,21,12,74,59,Medium
P0008751,2025-05-06,2026-09-06,934,1262.15,81.08,138.45,12235,13,Female,Asia,Action,Hard,21.62,28,16,79,65,High
P0008752,2025-02-05,2026-09-07,73,65.03,53.45,2.23,1326,28,Male,Asia,RPG,Medium,0.89,1,1,39,11,Low
P0008753,2024-03-15,2026-08-23,1797,2778.76,92.78,939.43,37864,46,Male,Asia,Puzzle,Hard,24.74,74,16,90,53,High
P0008754,2026-01-30,2026-09-05,186,162.38,52.38,2.62,3918,22,Male,North America,Puzzle,Medium,6.11,1,7,58,11,Low
P0008755,2025-09-12,2026-09-07,658,742.66,67.72,90.0,13247,36,Female,North America,Strategy,Easy,13.54,25,12,72,62,Medium
P0008756,2024-07-23,2026-08-20,1597,2300.74,86.44,277.42,12873,24,Male,South America,Action,Hard,18.73,49,13,90,48,Medium
P0008757,2025-05-20,2026-09-04,838,1159.51,83.02,187.61,19357,28,Female,Europe,RPG,Easy,15.22,23,11,83,60,Medium
P0008758,2024-06-15,2026-09-06,116,64.42,33.32,12.58,2702,39,Female,Europe,Strategy,Medium,0.56,2,1,41,32,Low
P0008759,2025-05-07,2026-09-09,1173,1473.09,75.35,367.35,23546,25,Female,Europe,RPG,Easy,17.58,35,14,84,51,Medium
P0008760,2026-04-25,2026-09-01,233,213.47,54.97,36.76,3297,22,Female,Asia,Sports,Medium,10.08,3,11,66,32,Low
P0008761,2024-02-07,2026-08-26,2365,4388.65,111.34,1044.89,68719,41,Male,North America,Simulation,Medium,37.11,111,20,96,23,High
P0008762,2024-08-15,2026-08-29,742,596.44,48.23,51.37,17848,28,Female,Asia,Sports,Medium,5.63,6,7,75,34,Low
P0008763,2026-04-03,2026-09-08,253,307.27,72.87,21.8,1555,38,Male,North America,Adventure,Easy,12.15,9,10,61,28,Medium
P0008764,2026-03-01,2026-09-10,327,465.92,85.49,219.84,2346,22,Male,South America,Simulation,Easy,18.52,12,13,67,45,Medium
P0008765,2025-08-25,2026-09-05,861,1930.51,134.53,257.22,25892,41,Female,Asia,RPG,Medium,42.6,37,19,86,25,High
P0008766,2023-10-30,2026-09-10,740,925.86,75.07,285.94,5975,30,Female,South America,Action,Easy,6.26,16,5,77,39,Low
P0008767,2025-10-07,2026-08-26,557,725.21,78.12,93.89,9534,32,Male,Asia,Adventure,Easy,14.32,12,11,68,53,Medium
P0008768,2024-01-18,2026-08-30,1350,1291.05,57.38,163.43,37863,29,Prefer not to say,South America,Simulation,Medium,10.52,33,11,81,30,Medium
P0008769,2025-03-17,2026-09-10,1353,2601.82,115.38,278.48,17681,23,Non-binary,Europe,Strategy,Hard,28.84,49,15,89,43,High
P0008770,2026-01-21,2026-09-06,450,518.92,69.19,102.62,9952,28,Male,North America,Strategy,Hard,13.84,17,12,65,35,Medium
P0008771,2026-04-25,2026-08-17,163,151.81,55.88,8.23,2139,24,Female,Oceania,Sports,Medium,11.18,1,12,59,19,Medium
P0008772,2025-08-25,2026-08-23,597,496.6,49.91,55.77,17939,37,Female,Oceania,Action,Medium,8.32,9,10,65,20,Low
P0008773,2025-12-29,2026-09-07,170,67.15,23.7,7.16,3076,26,Female,Oceania,Adventure,Hard,1.58,1,4,48,15,Low
P0008774,2024-11-21,2026-09-07,1456,1840.14,75.83,233.71,8832,15,Female,Middle East,Action,Medium,17.69,40,14,80,56,High
P0008775,2023-10-03,2026-09-08,459,166.31,21.74,22.26,6934,13,Male,Asia,Sports,Hard,1.09,6,3,56,43,Low
P0008776,2024-04-07,2026-09-08,1370,1335.98,58.51,167.24,16510,13,Female,Asia,Strategy,Hard,10.73,31,11,79,39,Medium
P0008777,2025-09-26,2026-09-01,968,1692.39,104.9,203.05,24276,34,Male,South America,RPG,Easy,31.47,38,18,83,38,High
P0008778,2023-11-11,2026-09-03,573,434.91,45.54,87.88,4615,18,Female,North America,Adventure,Easy,3.04,10,4,59,21,Low
P0008779,2023-10-16,2026-08-27,1902,2147.68,67.75,280.04,15277,31,Female,South America,Strategy,Medium,12.42,40,11,88,21,Medium
P0008780,2025-05-31,2026-08-27,1199,1970.36,98.6,80.6,18058,29,Female,South America,Action,Medium,31.22,33,19,89,40,High
P0008781,2025-03-18,2026-08-27,1149,1646.9,86.0,163.09,19605,27,Male,Asia,Action,Hard,24.37,33,17,75,39,High
P0008782,2025-03-17,2026-09-05,697,540.29,46.51,74.84,13983,32,Female,Europe,Action,Medium,6.2,13,8,77,30,Low
P0008783,2025-06-09,2026-08-30,219,18.25,5.0,52.36,6157,29,Female,Asia,RPG,Hard,0.25,5,3,42,20,Low
P0008784,2026-03-11,2026-07-26,122,167.02,82.14,17.02,1495,13,Male,Africa,Action,Medium,8.21,3,6,45,28,Low
P0008785,2024-01-02,2026-08-25,1354,1139.62,50.5,254.4,12271,25,Male,North America,RPG,Medium,7.58,31,9,71,54,Low
P0008786,2025-08-14,2026-09-02,852,682.45,48.06,187.28,11147,32,Male,Europe,Simulation,Medium,10.41,31,13,81,40,Medium
P0008787,2026-05-28,2026-09-09,254,320.76,75.77,46.72,7429,43,Female,Asia,Adventure,Medium,20.21,11,16,62,52,High
P0008788,2023-09-19,2026-08-03,2246,3676.7,98.22,949.94,20359,43,Male,South America,Action,Medium,26.19,69,16,86,76,High
P0008789,2026-04-14,2026-09-01,293,234.74,48.07,25.21,2113,16,Female,Asia,Adventure,Hard,10.42,8,13,64,54,Medium
P0008790,2023-11-17,2026-09-01,1030,1213.51,70.69,54.13,9347,25,Female,Asia,Puzzle,Medium,7.07,15,6,74,62,Low
P0008791,2026-04-03,2026-09-08,239,263.82,66.23,21.9,5051,14,Female,North America,Sports,Easy,12.14,6,11,63,26,Medium
P0008792,2025-06-06,2026-09-01,567,699.39,74.01,78.41,6318,42,Female,Europe,Simulation,Medium,9.87,15,8,81,66,Medium
P0008793,2025-02-10,2026-09-07,634,750.13,70.99,302.35,7018,37,Male,Oceania,RPG,Medium,9.47,21,8,65,23,Low
P0008794,2025-12-29,2026-09-10,438,543.7,74.48,144.69,5733,31,Male,Europe,Action,Hard,16.14,16,13,71,23,High
P0008795,2024-12-12,2026-08-07,640,564.69,52.94,48.99,12824,29,Male,Europe,Puzzle,Easy,7.06,10,8,65,14,Low
P0008796,2024-12-16,2026-09-05,407,220.93,32.57,20.91,11015,40,Female,Europe,Puzzle,Easy,2.71,5,5,66,21,Low
P0008797,2024-02-04,2026-08-27,1979,2744.54,83.21,480.27,51574,39,Female,Europe,Strategy,Medium,18.03,65,13,88,55,High
P0008798,2025-05-27,2026-09-03,454,556.6,73.56,7.42,9146,38,Female,Europe,Action,Hard,7.36,7,6,73,59,Low
P0008799,2024-01-22,2026-09-06,1394,1201.4,51.71,271.91,12628,32,Female,Asia,Action,Medium,8.62,24,10,77,58,Medium
P0008800,2024-06-04,2026-08-23,632,691.93,65.69,86.19,3840,25,Female,Europe,RPG,Medium,6.57,17,6,79,31,Low
P0008801,2024-04-05,2026-09-03,1032,869.12,50.53,69.61,14507,35,Prefer not to say,Asia,Puzzle,Medium,6.74,18,8,69,41,Low
P0008802,2024-10-15,2026-08-30,1261,1822.78,86.73,255.9,17718,35,Female,Europe,Action,Medium,20.24,36,14,88,28,Medium
P0008803,2026-02-13,2026-09-08,159,162.07,61.16,21.78,4639,26,Male,Oceania,Sports,Medium,6.12,4,6,65,24,Low
P0008804,2024-09-12,2026-09-09,813,646.74,47.73,176.71,23647,25,Male,North America,Adventure,Medium,7.16,24,9,79,46,Medium
P0008805,2024-07-14,2026-09-10,772,334.28,25.98,117.98,4704,38,Female,North America,RPG,Medium,3.03,18,7,72,54,Low
P0008806,2025-07-18,2026-08-26,768,1248.9,97.57,328.42,16963,43,Female,Europe,Sports,Easy,22.77,35,14,77,32,High
P0008807,2024-10-07,2026-09-09,501,314.46,37.66,58.29,3065,21,Female,Middle East,RPG,Easy,3.14,14,5,66,45,Low
P0008808,2024-10-29,2026-08-22,756,863.48,68.53,102.27,11415,26,Male,Asia,Action,Medium,8.0,21,7,86,54,Low
P0008809,2024-10-02,2026-09-07,1575,2391.64,91.11,200.44,23743,31,Female,Asia,RPG,Easy,24.3,63,16,93,55,High
P0008810,2024-08-11,2026-09-09,668,172.46,15.49,16.43,12073,32,Male,Europe,Action,Medium,1.55,5,6,63,44,Low
P0008811,2024-08-31,2026-09-04,1291,1437.53,66.81,304.16,7837,23,Male,Europe,Sports,Medium,12.25,23,11,83,68,Medium
P0008812,2024-09-25,2026-08-16,560,323.87,34.7,52.33,12369,45,Female,Africa,Strategy,Medium,2.89,4,5,57,45,Low
P0008813,2025-09-15,2026-09-05,456,585.05,76.98,46.22,7791,32,Female,Europe,Adventure,Hard,14.11,14,11,61,25,Medium
P0008814,2024-08-05,2026-09-04,994,1019.68,61.55,124.69,14006,33,Male,Asia,Sports,Hard,8.21,28,8,82,62,Medium
P0008815,2026-03-19,2026-08-29,254,398.78,94.2,17.34,7653,44,Male,South America,Puzzle,Medium,15.7,6,10,65,27,Medium
P0008816,2024-01-07,2026-09-06,2235,3216.91,86.36,398.94,58242,24,Female,Asia,Simulation,Easy,21.59,74,15,94,58,High
P0008817,2024-04-21,2026-09-03,1862,2417.19,77.89,525.53,44810,27,Male,North America,Simulation,Hard,22.07,59,17,85,63,High
P0008818,2025-11-10,2026-08-20,87,44.14,30.44,0.0,2459,17,Male,Europe,Strategy,Easy,1.01,0,2,42,23,Low
P0008819,2026-06-09,2026-09-05,75,55.51,44.41,0.0,617,26,Female,North America,RPG,Hard,4.44,0,6,40,17,Low
P0008820,2026-03-11,2026-08-25,227,174.75,46.19,5.51,5018,15,Female,Middle East,Simulation,Easy,6.16,2,8,51,22,Low
P0008821,2024-08-17,2026-08-31,540,262.89,29.21,9.23,11403,35,Male,South America,Simulation,Medium,2.92,4,6,75,59,Low
P0008822,2026-07-21,2026-08-24,12,4.92,24.61,0.0,367,32,Female,Europe,Simulation,Medium,0.82,0,2,19,7,Low
P0008823,2026-05-12,2026-08-27,301,554.44,110.52,141.74,6086,26,Female,Oceania,Action,Medium,31.31,17,17,72,49,High
P0008824,2024-07-31,2026-09-09,184,136.93,44.65,0.0,5193,27,Male,North America,Action,Medium,1.49,0,2,63,41,Low
P0008825,2025-03-15,2026-09-02,837,1632.43,117.02,138.89,25209,35,Male,North America,Action,Easy,25.35,33,13,89,66,High
P0008826,2025-08-30,2026-08-29,785,1216.36,92.97,218.79,20476,18,Male,North America,Action,Easy,26.34,26,17,77,40,High
P0008827,2025-11-02,2026-08-31,208,85.07,24.54,57.27,6279,30,Male,Oceania,Simulation,Medium,2.45,4,6,49,35,Low
